App,as_app_id,as_title,as_store,as_genres,as_primary_genre,as_content_rating,as_size,as_required_os_version,as_released,as_updated,as_version,as_price,as_free,as_score,as_reviews,as_current_version_score,as_current_version_reviews
Shadow Fight 2,696565994,Shadow Fight 2,apple,"Games, Role Playing, Action",Games,12+,335674368,12.4,2014-04-30T09:33:48Z,2025-04-18T07:54:20Z,2.41.6,0.0,True,4.79986,253151,4.79986,253151
Alto's Adventure,950812012,Alto's Adventure,apple,"Games, Action, Sports",Games,9+,234207232,13.0,2015-02-19T08:23:01Z,2025-09-07T23:51:07Z,1.8.0,4.99,False,4.60132,2127,4.60132,2127
DEER HUNTER 2018,893372761,Deer Hunter 2018,apple,"Games, Sports, Action, Simulation",Games,17+,518844416,10.0,2015-09-15T18:12:41Z,2021-01-26T04:00:44Z,5.2.42,0.0,True,4.68117,80432,4.68117,80432
DEAD TARGET: FPS Zombie Apocalypse Survival Games,901793885,DEAD TARGET: FPS Zombie Games,apple,"Games, Adventure, Entertainment, Action",Games,17+,667292672,13.0,2014-08-28T03:04:55Z,2025-09-20T04:24:35Z,6.159.0,0.0,True,4.66143,47722,4.66143,47722
Cover Fire: offline shooting games for free,1148931033,Cover Fire: Gun Shooting games,apple,"Games, Adventure, Action",Games,17+,971249664,13.0,2017-03-29T15:16:15Z,2025-09-10T22:31:29Z,1.33.06,0.0,True,4.64311,36130,4.64311,36130
Anger of stick 5 : zombie,1104988192,Anger of Stick 5 : zombie,apple,"Games, Action, Entertainment, Strategy",Games,12+,56040448,12.0,2016-06-09T19:43:03Z,2024-06-02T02:52:28Z,1.4.46,0.0,True,4.52188,3382,4.52188,3382
CATS: Crash Arena Turbo Stars,1208561922,CATS: Crash Arena Turbo Stars,apple,"Games, Casual, Action",Games,4+,274168832,13.0,2017-04-19T15:08:52Z,2025-09-03T06:26:32Z,3.22,0.0,True,4.7941,400133,4.7941,400133
Soul Knight,1184159988,Soul Knight,apple,"Games, Entertainment, Casual, Action",Games,9+,932528128,12.0,2017-02-17T06:39:37Z,2025-08-21T02:40:24Z,7.5.1,0.0,True,4.75868,124562,4.75868,124562
Major Mayhem,470272134,Major Mayhem,apple,"Games, Action, Simulation, Entertainment",Games,12+,289605632,13.0,2011-11-10T08:00:00Z,2024-09-14T20:53:42Z,2.5.12,0.0,True,4.73177,6282,4.73177,6282
DINO HUNTER: DEADLY SHORES,893372761,Deer Hunter 2018,apple,"Games, Sports, Action, Simulation",Games,17+,518844416,10.0,2015-09-15T18:12:41Z,2021-01-26T04:00:44Z,5.2.42,0.0,True,4.68117,80432,4.68117,80432
Strawberry Shortcake BerryRush,658439903,Strawberry Shortcake Bake Shop,apple,"Entertainment, Education",Entertainment,4+,212188160,13.0,2013-11-06T12:31:10Z,2025-06-27T16:36:31Z,2025.1.0,0.0,True,4.44085,132675,4.44085,132675
Extreme Match,1138264921,Match Masters,apple,"Games, Casual, Puzzle",Games,4+,527437824,13.0,2017-07-23T09:13:45Z,2025-09-18T18:41:14Z,v5.217,0.0,True,4.66206,183031,4.66206,183031
Power Rangers Dino Charge,1204075112,Power Rangers: Legacy Wars,apple,"Games, Adventure, Action",Games,12+,277678080,13.0,2017-03-23T03:59:15Z,2025-08-25T23:00:46Z,3.7.8,0.0,True,4.0073,15341,4.0073,15341
Zombie Hunter: Post Apocalypse Survival Games,6448786147,Last War:Survival,apple,"Games, Card, Strategy",Games,12+,999508992,10.0,2023-08-02T07:00:00Z,2025-09-24T09:58:39Z,1.0.312,0.0,True,4.72696,310693,4.72696,310693
Agar.io,995999703,Agar.io,apple,"Games, Strategy, Entertainment, Action",Games,9+,138476544,13.0,2015-07-08T15:59:29Z,2025-09-17T09:47:55Z,2.30.8,0.0,True,4.50814,218223,4.50814,218223
Battlelands Royale,1621071488,Blast Royale: Multiplayer PvP,apple,"Games, Strategy, Action, Entertainment",Games,9+,498966528,13.0,2022-11-08T08:00:00Z,2025-05-06T09:37:03Z,0.29.0,0.0,True,4.60862,1160,4.60862,1160
Once Upon a Tower,1209083773,Once Upon a Tower,apple,"Games, Action, Casual",Games,9+,237131776,12.0,2017-09-20T13:44:28Z,2025-01-21T15:46:56Z,47,0.0,True,4.70066,3187,4.70066,3187
TEKKEN™,949701151,Mortal Kombat,apple,"Games, Action, Card",Games,17+,1955205120,12.0,2015-04-07T22:18:33Z,2025-07-10T14:06:06Z,6.3.1,0.0,True,4.52708,148598,4.52708,148598
diep.io,1114751883,diep.io,apple,"Games, Entertainment, Action, Simulation",Games,9+,17678336,13.4,2016-07-20T20:05:56Z,2024-11-04T19:04:14Z,3.0.3,0.0,True,3.75754,19797,3.75754,19797
Arrow.io,1183708679,Arrow.io,apple,"Games, Entertainment, Action, Casual",Games,9+,709471232,9.0,2016-12-20T12:41:58Z,2025-01-21T11:30:07Z,2.80.8,0.0,True,3.51316,3344,3.51316,3344
BEYBLADE BURST app,1143164520,BEYBLADE BURST app,apple,"Games, Adventure, Action, Entertainment",Games,4+,678376448,11.0,2016-09-07T09:53:54Z,2024-08-20T19:17:55Z,11.1.6,0.0,True,4.29682,20568,4.29682,20568
Dragon Hills,963093508,Dragon Hills,apple,"Games, Action, Casual",Games,9+,191603712,12.0,2015-04-09T07:00:00Z,2023-09-12T09:09:13Z,1.2.5,2.99,False,4.68545,1491,4.68545,1491
Bus Rush: Subway Edition,901941015,Subway®,apple,Food & Drink,Food & Drink,4+,152341504,15.0,2014-07-30T07:00:00Z,2025-09-19T02:01:54Z,30.16.1,0.0,True,4.81289,1103667,4.81289,1103667
DC Super Hero Girls™,1451345706,DC Super Hero Girls Blitz,apple,"Entertainment, Action, Casual, Games",Entertainment,4+,237046784,12.0,2019-08-03T10:38:57Z,2024-12-19T14:24:02Z,2024.3.0,0.0,True,4.48518,23684,4.48518,23684
Tiny Archers,912320999,Tiny Archers,apple,"Games, Action, Entertainment, Casual",Games,12+,175657984,7.0,2016-07-14T14:15:48Z,2020-01-31T22:50:38Z,1.15.0,0.0,True,4.30389,283,4.30389,283
Metal Soldiers 2,6450246304,Shooting Game : Super Soldier,apple,Games,Games,12+,118677504,11.0,2023-06-15T07:00:00Z,2023-06-17T08:01:57Z,1.0.1,0.0,True,4.45455,22,4.45455,22
Runner 3d like,1462556579,Fun Race 3D: Running & Parkour,apple,"Games, Entertainment, Casual, Sports",Games,12+,286593024,13.0,2019-05-05T15:27:35Z,2025-09-10T07:07:43Z,2.0.28,0.0,True,4.55875,799401,4.55875,799401
War Robots,806077016,War Robots Multiplayer Battles,apple,"Games, Action, Casual",Games,12+,776539136,13.0,2014-04-15T07:00:00Z,2025-09-18T12:37:10Z,11.4.1,0.0,True,4.72307,587344,4.72307,587344
Dinosaur Simulator: Dino World,1504080420,Dinosaur Park: Primeval Zoo,apple,"Games, Adventure, Simulation",Games,4+,397949952,13.0,2021-06-06T07:00:00Z,2025-09-01T07:28:27Z,4.9.0,0.0,True,4.52655,3540,4.52655,3540
GUNSHIP BATTLE: Helicopter 3D,901832505,GUNSHIP BATTLE: 3D Action,apple,"Games, Casual, Action",Games,12+,188767232,6.0,2014-09-16T18:00:32Z,2018-07-31T07:44:09Z,2.6.60,0.0,True,4.24373,3508,4.24373,3508
Quiz: Logo game,1666347332,Logo Quiz - World Trivia Game,apple,"Games, Lifestyle, Trivia, Casual",Games,4+,158839808,11.0,2023-02-10T08:00:00Z,2023-04-24T19:42:29Z,1.13.0,0.0,True,4.6213,1014,4.6213,1014
Jewels Legend - Match 3 Puzzle,1367054026,Jewel Crush®- Match 3 Games,apple,"Games, Entertainment, Puzzle, Casual",Games,4+,211227648,13.0,2018-04-22T05:55:36Z,2025-08-28T19:49:30Z,13.3,0.0,True,4.71922,28036,4.71922,28036
Bubble Shooter Genies,1155901056,Bubble Shooter Genies,apple,"Games, Family, Puzzle, Entertainment",Games,4+,83992576,8.0,2016-12-07T06:46:04Z,2019-03-07T14:23:53Z,1.16.2,0.0,True,4.68154,2845,4.68154,2845
Blossom Blast Saga,973482525,Blossom Blast Saga,apple,"Games, Puzzle",Games,4+,262180864,12.0.0,2015-11-04T11:46:39Z,2025-09-17T08:54:48Z,100.206.0.0,0.0,True,4.63831,32716,4.63831,32716
Candy Bomb,1557597558,Candy Bomb Match 3 Games,apple,"Games, Casual, Entertainment, Puzzle",Games,4+,162806784,10.0,2021-03-10T08:00:00Z,2024-03-12T05:55:27Z,2.2,0.0,True,4.70103,388,4.70103,388
Gems or jewels ?,1461037869,Jewels Magic: Mystery Match3,apple,"Games, Entertainment, Board, Puzzle",Games,4+,441114624,13.0,2019-05-03T03:43:08Z,2025-09-24T22:40:36Z,25.0924.00,0.0,True,4.68088,23057,4.68088,23057
Power Pop Bubbles,1262870782,Power Pop Bubble Shooter Mania,apple,"Games, Casual, Puzzle, Entertainment",Games,4+,93461504,15.5,2017-07-28T05:50:31Z,2023-11-27T08:33:14Z,9.3.37,0.0,True,4.51785,32751,4.51785,32751
Jewels classic Prince,479536744,Bejeweled Classic,apple,"Games, Puzzle, Family, Entertainment",Games,4+,177844224,12.0,2011-12-08T08:00:00Z,2024-10-14T05:32:00Z,3.7.0,0.0,True,4.56963,133496,4.56963,133496
Fruit Block - Puzzle Legend,1466197423,Qblock: Wood Block Puzzle Game,apple,"Games, Board, Puzzle, Entertainment",Games,12+,329912320,15.0,2019-06-20T23:52:34Z,2025-08-21T07:41:42Z,4.24.4,0.0,True,4.72499,429866,4.72499,429866
Bubble Shooter Space,604044220,Bubble Shooter: Pop & Blast,apple,"Games, Entertainment, Casual, Puzzle",Games,4+,234688512,15.5,2013-02-22T02:17:29Z,2025-08-25T23:08:32Z,119.0,0.0,True,4.52648,337752,4.52648,337752
1LINE – One Line with One Touch,6752298349,1LINE- One Line with One Touch,apple,"Games, Puzzle, Entertainment, Board",Games,4+,92894208,13.0,2025-09-11T07:00:00Z,2025-09-16T10:14:25Z,1.1,0.0,True,5.0,2,5.0,2
Stick War: Legacy,1001780528,Stick War: Legacy,apple,"Games, Adventure, Strategy",Games,12+,248681472,13.0,2016-03-10T17:18:21Z,2025-09-24T15:06:12Z,2025.1.123,0.0,True,4.81332,70666,4.81332,70666
Marble Woka Woka 2018 - Bubble Shooter Match 3,1081008476,Marble Woka Woka: Blast Mania,apple,"Games, Puzzle, Family, Entertainment",Games,4+,426942464,12.0,2016-03-02T08:45:52Z,2025-09-10T07:40:46Z,3.046.00,0.0,True,4.70341,27277,4.70341,27277
Super Jabber Jump 3,1164013670,Super Jabber Jump,apple,"Games, Adventure, Entertainment, Casual",Games,4+,236190720,9.0,2016-11-04T09:09:31Z,2019-04-03T01:33:10Z,2.9.3952,0.0,True,4.39583,1104,4.39583,1104
