App,as_app_id,as_title,as_store,as_genres,as_primary_genre,as_content_rating,as_size,as_required_os_version,as_released,as_updated,as_version,as_price,as_free,as_score,as_reviews,as_current_version_score,as_current_version_reviews
"Messaging+ SMS, MMS Free",399355755,Text Free: Second Call Number,apple,"Social Networking, Lifestyle",Social Networking,12+,173544448,16.0,2010-12-15T00:57:09Z,2025-09-17T16:33:13Z,v13.1.1,0.0,True,4.6834,526518,4.6834,526518
chomp SMS,1201534974,Reach: Fast SMS Text and Email,apple,"Productivity, Business",Productivity,4+,29589504,11.0,2017-02-02T22:39:17Z,2025-09-08T19:36:48Z,3.94,0.0,True,4.76598,6337,4.76598,6337
Glide - Video Chat Messenger,454638411,Messenger,apple,"Social Networking, Productivity",Social Networking,12+,184194048,15.1,2011-08-09T19:49:28Z,2025-09-23T23:35:16Z,526.0.0,0.0,True,4.64637,9916482,4.64637,9916482
Text SMS,314716233,TextNow: Call + Text Unlimited,apple,"Social Networking, Utilities",Social Networking,4+,279130112,15.0,2009-05-07T01:45:28Z,2025-09-23T15:29:10Z,25.37.1,0.0,True,4.81121,854039,4.81121,854039
Google Allo,1163852619,Google Chat,apple,"Business, Productivity",Business,4+,421587968,16.0,2018-02-28T13:37:21Z,2025-09-22T18:50:41Z,1.0.390,0.0,True,4.64538,287621,4.64538,287621
Talkray - Free Calls & Texts,627958823,JusTalk - Video Chat & Calls,apple,"Social Networking, Utilities",Social Networking,12+,270980096,12.0,2013-04-05T21:29:48Z,2025-09-23T13:29:02Z,8.9.18,0.0,True,4.41916,64916,4.41916,64916
LINE: Free Calls & Messages,443904275,LINE,apple,Social Networking,Social Networking,12+,383441920,17.0,2011-06-23T06:26:02Z,2025-09-24T02:00:04Z,15.16.0,0.0,True,3.2671,16896,3.2671,16896
GroupMe,392796698,GroupMe,apple,"Social Networking, Lifestyle",Social Networking,12+,401434624,15.0,2010-09-25T23:16:39Z,2025-09-09T19:03:06Z,7.137,0.0,True,4.72187,1559084,4.72187,1559084
mysms SMS Text Messaging Sync,1201534974,Reach: Fast SMS Text and Email,apple,"Productivity, Business",Productivity,4+,29589504,11.0,2017-02-02T22:39:17Z,2025-09-08T19:36:48Z,3.94,0.0,True,4.76598,6337,4.76598,6337
BBM - Free Calls & Messages,399355755,Text Free: Second Call Number,apple,"Social Networking, Lifestyle",Social Networking,12+,173544448,16.0,2010-12-15T00:57:09Z,2025-09-17T16:33:13Z,v13.1.1,0.0,True,4.6834,526518,4.6834,526518
KakaoTalk: Free Calls & Text,362057947,KakaoTalk : Messenger,apple,"Social Networking, Productivity",Social Networking,4+,545846272,16.0,2010-03-18T10:14:33Z,2025-09-25T23:22:26Z,25.8.2,0.0,True,3.22525,6708,3.22525,6708
2ndLine - Second Phone Number,1479964130,2nd Line - Second phone number,apple,"Business, Productivity",Business,4+,117895168,13.0,2019-12-30T08:00:00Z,2025-09-12T05:06:05Z,4.8,0.0,True,4.58936,12405,4.58936,12405
"CM Browser - Ad Blocker , Fast Download , Privacy",1052879175,Brave Browser & Search Engine,apple,"Utilities, Productivity",Utilities,17+,319734784,17.0,2016-02-19T18:55:32Z,2025-09-19T16:46:07Z,1.82,0.0,True,4.79452,511549,4.79452,511549
Ninesky Browser,1411869974,Opera: AI browser with VPN,apple,Utilities,Utilities,17+,97125376,15.0,2018-10-02T04:10:26Z,2025-09-18T17:13:24Z,6.1.2,0.0,True,4.70113,208986,4.70113,208986
"Dolphin Browser - Fast, Private & Adblock🐬",1411869974,Opera: AI browser with VPN,apple,Utilities,Utilities,17+,97125376,15.0,2018-10-02T04:10:26Z,2025-09-18T17:13:24Z,6.1.2,0.0,True,4.70113,208986,4.70113,208986
Ghostery Privacy Browser,663592361,"DuckDuckGo Browser, Search, AI",apple,"Utilities, Productivity",Utilities,17+,215536640,15.0,2013-06-27T07:00:00Z,2025-09-24T14:16:56Z,7.187.2,0.0,True,4.85144,2197325,4.85144,2197325
InBrowser - Incognito Browsing,6472513080,"Arc Search — Find it, Faster",apple,"Utilities, Productivity",Utilities,17+,228630528,16.0,2024-01-28T08:00:00Z,2025-09-24T12:00:57Z,1.44.3,0.0,True,4.88628,22055,4.88628,22055
Web Browser for Android,1411869974,Opera: AI browser with VPN,apple,Utilities,Utilities,17+,97125376,15.0,2018-10-02T04:10:26Z,2025-09-18T17:13:24Z,6.1.2,0.0,True,4.70113,208986,4.70113,208986
DU Browser—Browse fast & fun,940076212,Desktop Browser,apple,"Utilities, Productivity",Utilities,17+,9915392,17.0,2014-12-02T09:10:51Z,2025-05-20T08:13:40Z,10.00,0.0,True,4.47591,15543,4.47591,15543
Lightning Web Browser,940076212,Desktop Browser,apple,"Utilities, Productivity",Utilities,17+,9915392,17.0,2014-12-02T09:10:51Z,2025-05-20T08:13:40Z,10.00,0.0,True,4.47591,15543,4.47591,15543
Web Browser,989804926,Firefox: Private Web Browser,apple,"Utilities, Productivity",Utilities,17+,373603328,15.0,2015-11-12T05:17:25Z,2025-09-18T13:38:46Z,143.0.1,0.0,True,4.6331,171245,4.6331,171245
Puffin Browser Pro,472937654,Puffin Cloud Browser,apple,"Utilities, Productivity",Utilities,17+,89274368,8.0,2012-01-07T03:08:12Z,2023-02-15T22:17:28Z,5.2.9,0.0,True,3.95672,6677,3.95672,6677
Contacts+,579616837,Contacts+ | Address Book,apple,"Productivity, Utilities",Productivity,4+,54453248,15.0,2012-12-06T08:00:00Z,2024-07-02T17:24:36Z,24.7.0,0.0,True,4.54933,5727,4.54933,5727
ExDialer - Dialer & Contacts,319185557,Line2 - Second Phone Number,apple,"Productivity, Social Networking",Productivity,4+,50716672,14.0,2009-09-01T02:28:25Z,2025-09-23T15:17:00Z,12.22.4,0.0,True,4.39577,19337,4.39577,19337
PHONE for Google Voice & GTalk,318698524,Google Voice,apple,Productivity,Productivity,4+,176322560,18.0,2010-11-16T19:14:42Z,2025-09-19T18:26:55Z,25.37,0.0,True,4.30327,60790,4.30327,60790
Safest Call Blocker,986999874,Hiya: Spam Blocker & Caller ID,apple,"Utilities, Productivity",Utilities,4+,82128896,14.0,2015-07-29T23:18:18Z,2024-09-25T17:32:14Z,8.34,0.0,True,4.53843,233902,4.53843,233902
Full Screen Caller ID,448142450,Truecaller: Premium Caller ID,apple,"Utilities, Productivity",Utilities,4+,182107136,16.0,2012-03-28T21:20:44Z,2025-09-22T11:12:28Z,14.35,0.0,True,4.45099,246114,4.45099,246114
Hiya - Caller ID & Block,986999874,Hiya: Spam Blocker & Caller ID,apple,"Utilities, Productivity",Utilities,4+,82128896,14.0,2015-07-29T23:18:18Z,2024-09-25T17:32:14Z,8.34,0.0,True,4.53843,233902,4.53843,233902
Mr. Number-Block calls & spam,1047334922,Mr. Number Lookup & Call Block,apple,"Utilities, Reference",Utilities,4+,43782144,13.0,2015-10-29T10:22:33Z,2023-07-10T23:45:54Z,5.31,0.0,True,4.55478,99447,4.55478,99447
Should I Answer?,1199812713,Should I Answer,apple,Utilities,Utilities,4+,116712448,10,2017-03-21T17:36:14Z,2021-10-04T16:36:28Z,1.196,0.0,True,2.61339,463,2.61339,463
RocketDial Dialer & Contacts,448142450,Truecaller: Premium Caller ID,apple,"Utilities, Productivity",Utilities,4+,182107136,16.0,2012-03-28T21:20:44Z,2025-09-22T11:12:28Z,14.35,0.0,True,4.45099,246114,4.45099,246114
"CallApp: Caller ID, Blocker & Phone Call Recorder",986999874,Hiya: Spam Blocker & Caller ID,apple,"Utilities, Productivity",Utilities,4+,82128896,14.0,2015-07-29T23:18:18Z,2024-09-25T17:32:14Z,8.34,0.0,True,4.53843,233902,4.53843,233902
Whoscall - Caller ID & Block,929968679,Whoscall: Safer Together,apple,"Utilities, Productivity",Utilities,4+,472725504,17.0,2014-12-17T06:49:38Z,2025-09-22T06:17:02Z,4.2.0,0.0,True,4.72647,2753,4.72647,2753
CIA - Caller ID & Call Blocker,986999874,Hiya: Spam Blocker & Caller ID,apple,"Utilities, Productivity",Utilities,4+,82128896,14.0,2015-07-29T23:18:18Z,2024-09-25T17:32:14Z,8.34,0.0,True,4.53843,233902,4.53843,233902
Calls Blacklist - Call Blocker,6747810108,Calls Blacklist - Call Blocker,apple,"Utilities, Productivity",Utilities,17+,33889280,16,2025-06-26T07:00:00Z,2025-06-26T19:11:07Z,1.0,0.0,True,1.0,1,1.0,1
Call Control - Call Blocker,986999874,Hiya: Spam Blocker & Caller ID,apple,"Utilities, Productivity",Utilities,4+,82128896,14.0,2015-07-29T23:18:18Z,2024-09-25T17:32:14Z,8.34,0.0,True,4.53843,233902,4.53843,233902
True Contact - Real Caller ID,732367255,Real Caller : Caller id,apple,"Utilities, Social Networking",Utilities,4+,24764416,15.0,2013-12-03T07:14:05Z,2024-12-31T12:37:53Z,10.21,0.0,True,4.1335,3251,4.1335,3251
Video Caller Id,448142450,Truecaller: Premium Caller ID,apple,"Utilities, Productivity",Utilities,4+,182107136,16.0,2012-03-28T21:20:44Z,2025-09-22T11:12:28Z,14.35,0.0,True,4.45099,246114,4.45099,246114
Sync.ME – Caller ID & Block,340787494,Sync.ME - Caller ID & Contacts,apple,"Social Networking, Productivity",Social Networking,4+,157441024,15.6,2009-12-04T08:00:00Z,2025-09-16T13:11:23Z,11.23.7,0.0,True,4.39107,22093,4.39107,22093
Burner - Free Phone Number,505800761,Burner: Second Phone Number,apple,"Utilities, Productivity",Utilities,4+,185357312,16.0,2012-04-01T07:00:00Z,2025-09-23T15:38:52Z,6.18.0,0.0,True,4.70017,87203,4.70017,87203
"Truecaller: Caller ID, SMS spam blocking & Dialer",448142450,Truecaller: Premium Caller ID,apple,"Utilities, Productivity",Utilities,4+,182107136,16.0,2012-03-28T21:20:44Z,2025-09-22T11:12:28Z,14.35,0.0,True,4.45099,246114,4.45099,246114
Caller ID +,877286524,TrapCall: Reveal No Caller ID,apple,"Business, Lifestyle",Business,4+,117775360,15.6,2014-05-21T20:41:21Z,2025-09-22T10:17:03Z,8.0.34,0.0,True,4.20512,24162,4.20512,24162
K-9 Mail,979659905,Proton Mail - Encrypted Email,apple,"Productivity, Business",Productivity,4+,222797824,17.2,2016-03-17T05:30:26Z,2025-09-24T09:00:56Z,7.0.3,0.0,True,4.7477,35935,4.7477,35935
"myMail – Email for Hotmail, Gmail and Outlook Mail",951937596,Microsoft Outlook,apple,"Productivity, Business",Productivity,4+,369514496,18.0,2015-01-29T05:22:59Z,2025-09-23T19:50:13Z,4.2537.0,0.0,True,4.79517,8299325,4.79517,8299325
Email TypeApp - Mail App,577586159,Yahoo Mail,apple,"Productivity, Utilities",Productivity,4+,329981952,17.0,2012-12-11T04:22:39Z,2025-09-10T03:16:55Z,7.72.1,0.0,True,4.70213,4286202,4.70213,4286202
All Email Providers,922793622,Email - Edison Mail,apple,"Productivity, Business",Productivity,4+,203052032,15.0,2016-04-27T11:20:32Z,2025-08-27T10:15:55Z,1.65.01,0.0,True,4.52759,74888,4.52759,74888
"Newton Mail - Email App for Gmail, Outlook, IMAP",951937596,Microsoft Outlook,apple,"Productivity, Business",Productivity,4+,369514496,18.0,2015-01-29T05:22:59Z,2025-09-23T19:50:13Z,4.2537.0,0.0,True,4.79517,8299325,4.79517,8299325
GO Notifier,6748288936,Notify - Web & Script Notifier,apple,"Productivity, Utilities",Productivity,4+,20586496,18.5,2025-07-09T07:00:00Z,2025-09-18T14:39:15Z,4.09.18,0.0,True,4.71429,21,4.71429,21
Mail.Ru - Email App,511310430,"Mail: Email, Cloud, Calendar",apple,"Productivity, Business",Productivity,4+,489296896,16.0,2012-03-29T01:17:40Z,2025-09-25T10:14:58Z,15.55.0,0.0,True,4.75516,48179,4.75516,48179
Mail1Click - Secure Mail,766229946,Mail1Click - Secure Mail,apple,"Productivity, Business",Productivity,4+,10280960,6.0,2014-01-08T00:01:06Z,2014-07-15T23:48:06Z,1.31,0.0,True,5.0,1,5.0,1
Daum Mail - Next Mail,511310430,"Mail: Email, Cloud, Calendar",apple,"Productivity, Business",Productivity,4+,489296896,16.0,2012-03-29T01:17:40Z,2025-09-25T10:14:58Z,15.55.0,0.0,True,4.75516,48179,4.75516,48179
mail.com mail,461316429,mail.com - email & cloud,apple,"Productivity, News",Productivity,4+,80893952,17.0,2011-09-06T23:56:55Z,2025-09-23T13:25:17Z,9.39,0.0,True,4.7214,98099,4.7214,98099
SolMail - All-in-One email app,922793622,Email - Edison Mail,apple,"Productivity, Business",Productivity,4+,203052032,15.0,2016-04-27T11:20:32Z,2025-08-27T10:15:55Z,1.65.01,0.0,True,4.52759,74888,4.52759,74888
Vonage Mobile® Call Video Text,456697646,Vonage Business Communications,apple,"Productivity, Utilities",Productivity,4+,157912064,14.0,2011-08-25T00:36:54Z,2025-09-25T04:44:21Z,9.3.0,0.0,True,4.6936,20144,4.6936,20144
JusTalk - Free Video Calls and Fun Video Chat,627958823,JusTalk - Video Chat & Calls,apple,"Social Networking, Utilities",Social Networking,12+,270980096,12.0,2013-04-05T21:29:48Z,2025-09-23T13:29:02Z,8.9.18,0.0,True,4.41916,64916,4.41916,64916
"Moco+ - Chat, Meet People",369971145,"Moco - Chat, Meet People",apple,"Lifestyle, Social Networking",Lifestyle,17+,209116160,13.0,2010-05-05T23:13:42Z,2024-10-31T19:09:36Z,2.6.143,0.0,True,4.13785,24244,4.13785,24244
Calculator,1069511488,Calculator,apple,Utilities,Utilities,4+,11399168,10.0,2016-05-10T18:17:10Z,2025-09-15T18:34:42Z,2.1,0.0,True,2.93969,8672,2.93969,8672
Truth or Dare Pro,1455948570,Truth or Dare',apple,"Games, Card, Trivia, Entertainment",Games,17+,51780608,11.0,2019-07-09T07:00:00Z,2023-12-29T11:16:56Z,2.8.3,0.0,True,4.3168,1411,4.3168,1411
"Private Dating, Hide App- Blue for PrivacyHider",359478823,Ashley Madison Discreet Dating,apple,"Social Networking, Lifestyle",Social Networking,17+,166747136,16.0,2011-01-31T21:24:38Z,2025-09-24T13:44:35Z,7.18.1,0.0,True,4.05504,71544,4.05504,71544
Ad Blocker for SayHi,1018301773,AdBlock Pro for Safari,apple,"Utilities, Productivity",Utilities,4+,158825472,12.0,2015-11-01T03:15:26Z,2025-09-19T09:44:12Z,12.0.1,0.0,True,4.47193,63281,4.47193,63281
AMBW Dating App: Asian Men Black Women Interracial,1253586891,BLK: Black Singles Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,243133440,16.0,2017-08-07T21:14:49Z,2025-09-17T14:14:18Z,11.11.1,0.0,True,4.57745,517124,4.57745,517124
Zoosk Dating App: Meet Singles,349160522,Zoosk - Social Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,357452800,15.0,2010-01-12T01:18:56Z,2025-05-27T08:27:38Z,10.4.1,0.0,True,4.16237,105412,4.16237,105412
OkCupid Dating,338701294,OkCupid Dating: Date Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,101894144,16.0,2009-11-25T20:52:52Z,2025-09-22T16:59:31Z,105.2.1,0.0,True,4.31846,280095,4.31846,280095
Match™ Dating - Meet Singles,305939712,Match Dating App : Chat & Meet,apple,"Social Networking, Lifestyle",Social Networking,17+,161206272,16.0,2009-03-27T01:30:46Z,2025-08-14T13:29:36Z,25.08.01,0.0,True,3.88563,196828,3.88563,196828
"Hily: Dating, Chat, Match, Meet & Hook up",1250946975,Hily Dating App: Meet. Date.,apple,"Lifestyle, Social Networking",Lifestyle,17+,139975680,15.0,2017-08-14T21:27:38Z,2025-09-24T07:55:29Z,6.36.0,0.0,True,4.27065,272189,4.27065,272189
Hinge: Dating & Relationships,595287172,Hinge Dating App: Match & Meet,apple,"Lifestyle, Social Networking",Lifestyle,17+,177198080,16.0,2013-02-06T06:50:22Z,2025-09-22T14:30:34Z,9.92.0,0.0,True,4.4231,990626,4.4231,990626
Casual Dating & Adult Singles - Joyride,1080102131,Wild: Adult Casual Dating App,apple,"Lifestyle, Social Networking",Lifestyle,17+,75967488,14.0,2016-03-09T02:45:38Z,2025-09-12T02:41:24Z,2.6.6,0.0,True,4.41693,65865,4.41693,65865
BBW Dating & Plus Size Chat,1465195027,VPlus: BBW Dating & Video Chat,apple,Social Networking,Social Networking,17+,79037440,12.2,2019-06-20T10:30:52Z,2025-07-15T11:27:20Z,5.1.0,0.0,True,4.39513,2179,4.39513,2179
"Moco - Chat, Meet People",369971145,"Moco - Chat, Meet People",apple,"Lifestyle, Social Networking",Lifestyle,17+,209116160,13.0,2010-05-05T23:13:42Z,2024-10-31T19:09:36Z,2.6.143,0.0,True,4.13785,24244,4.13785,24244
CMB Free Dating App,6502307144,Coffee Meets Bagel: Dating App,apple,"Lifestyle, Social Networking",Lifestyle,17+,102258688,15.0,2024-06-24T07:00:00Z,2025-09-25T01:32:51Z,9.21.0,0.0,True,4.38474,14875,4.38474,14875
Hot or Not - Find someone right now,601174087,DOWN: The Casual Dating App,apple,"Lifestyle, Social Networking",Lifestyle,17+,193944576,16.0,2013-05-01T06:03:46Z,2025-09-24T02:02:41Z,67.3,0.0,True,4.29631,103789,4.29631,103789
eharmony - Online Dating App,458272450,eharmony: dating & real love,apple,"Lifestyle, Social Networking",Lifestyle,17+,118238208,15.2,2011-09-08T18:15:13Z,2025-09-24T10:29:44Z,10.67,0.0,True,4.0472,43160,4.0472,43160
Free Dating App & Flirt Chat - Match with Singles,305939712,Match Dating App : Chat & Meet,apple,"Social Networking, Lifestyle",Social Networking,17+,161206272,16.0,2009-03-27T01:30:46Z,2025-08-14T13:29:36Z,25.08.01,0.0,True,3.88563,196828,3.88563,196828
"Chispa, the Dating App for Latino, Latina Singles",1289684085,Chispa: Dating App for Latinos,apple,"Social Networking, Lifestyle",Social Networking,17+,250543104,16.0,2017-11-16T18:22:40Z,2025-09-17T14:04:19Z,11.11.1,0.0,True,4.53322,352302,4.53322,352302
Clover Dating App,930441707,Bumble Dating App: Meet & Date,apple,"Lifestyle, Social Networking",Lifestyle,17+,233446400,16.0,2014-11-19T02:18:55Z,2025-09-22T17:10:32Z,5.431.1,0.0,True,4.3105,1687018,4.3105,1687018
Black People Meet Singles Date,1009499861,Black People Meet,apple,"Social Networking, Lifestyle",Social Networking,17+,146574336,16.0,2015-07-31T09:17:27Z,2025-08-27T14:30:20Z,25.06.01,0.0,True,4.07414,17493,4.07414,17493
Mingle2 - Free Online Dating & Singles Chat Rooms,1265035248,Mingle2 - Dating & Meet People,apple,"Lifestyle, Social Networking",Lifestyle,17+,309337088,16.0,2017-09-29T01:10:56Z,2025-09-02T22:38:02Z,3.28.0,0.0,True,4.41068,77983,4.41068,77983
Free Dating App & Flirt Chat - Cheers,1571274697,Kismia Dating - Meet Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,195439616,16.0,2021-08-12T07:00:00Z,2025-09-20T04:16:42Z,1.9.21,0.0,True,4.49748,87905,4.49748,87905
stranger chat - anonymous chat,832556482,Connected2.me - Chat & Meet,apple,Social Networking,Social Networking,17+,110382080,11.0,2014-03-17T13:39:31Z,2025-07-16T09:31:09Z,1.343,0.0,True,4.3816,30524,4.3816,30524
"Blendr - Chat, Flirt & Meet",351331194,Badoo Dating: Meet New People,apple,"Lifestyle, Social Networking",Lifestyle,17+,163871744,16.0,2022-01-19T08:00:00Z,2025-09-15T10:25:32Z,5.430.0,0.0,True,4.56444,135149,4.56444,135149
Free Dating Hook Up Messenger,1595390736,Instinct: Casual Dating App,apple,"Lifestyle, Social Networking",Lifestyle,17+,87569408,13.0,2021-11-24T08:00:00Z,2025-09-09T08:26:51Z,9.35.0,0.0,True,4.88138,108904,4.88138,108904
Find Real Love — YouLove Premium Dating,6449464256,RAW - Date 100% real people,apple,"Lifestyle, Social Networking",Lifestyle,17+,94731264,14.0,2023-06-28T07:00:00Z,2025-09-20T08:26:23Z,1.34.0,0.0,True,4.35403,4816,4.35403,4816
Once - Quality Matches Every day,595287172,Hinge Dating App: Match & Meet,apple,"Lifestyle, Social Networking",Lifestyle,17+,177198080,16.0,2013-02-06T06:50:22Z,2025-09-22T14:30:34Z,9.92.0,0.0,True,4.4231,990626,4.4231,990626
BLK - Swipe. Match. Chat.,1253586891,BLK: Black Singles Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,243133440,16.0,2017-08-07T21:14:49Z,2025-09-17T14:14:18Z,11.11.1,0.0,True,4.57745,517124,4.57745,517124
Cougar Dating Life : Date Older Women Sugar Mummy,1051198166,Cougar Dating App - CougarD,apple,Social Networking,Social Networking,17+,123095040,13.0,2016-03-21T02:41:09Z,2025-09-20T04:54:30Z,3.5.3,0.0,True,4.19756,43374,4.19756,43374
Howlr,1526984545,BARQ!,apple,"Social Networking, Entertainment",Social Networking,17+,106687488,15.8,2022-04-05T07:00:00Z,2025-07-11T09:03:18Z,2.8.1,0.0,True,3.34228,149,3.34228,149
Stranger Chat & Date,358899126,Tagged Dating: Chat & Go Live!,apple,"Social Networking, Lifestyle",Social Networking,17+,315591680,15.0,2010-03-17T23:54:55Z,2025-09-24T08:17:58Z,210.0,0.0,True,4.48784,460181,4.48784,460181
Free Dating & Flirt Chat - Choice of Love,445338486,LOVOO - Dating App & Chat App,apple,"Lifestyle, Entertainment",Lifestyle,17+,316988416,15.0,2012-08-07T06:53:27Z,2025-09-24T08:21:00Z,210.0,0.0,True,4.55295,9346,4.55295,9346
RandoChat - Chat roulette,832556482,Connected2.me - Chat & Meet,apple,Social Networking,Social Networking,17+,110382080,11.0,2014-03-17T13:39:31Z,2025-07-16T09:31:09Z,1.343,0.0,True,4.3816,30524,4.3816,30524
BeWild Free Dating & Chat App,351331194,Badoo Dating: Meet New People,apple,"Lifestyle, Social Networking",Lifestyle,17+,163871744,16.0,2022-01-19T08:00:00Z,2025-09-15T10:25:32Z,5.430.0,0.0,True,4.56444,135149,4.56444,135149
"FastMeet: Chat, Dating, Love",372648912,"MeetMe - Meet, Chat & Go Live",apple,"Social Networking, Entertainment",Social Networking,17+,319122432,15.0,2010-05-28T04:56:10Z,2025-09-24T08:23:06Z,210.0,0.0,True,4.29413,369811,4.29413,369811
"Free Dating App - YoCutie - Flirt, Chat & Meet",1571274697,Kismia Dating - Meet Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,195439616,16.0,2021-08-12T07:00:00Z,2025-09-20T04:16:42Z,1.9.21,0.0,True,4.49748,87905,4.49748,87905
OurTime Dating for Singles 50+,1009499048,Ourtime - Meet 50+ Singles,apple,"Social Networking, Lifestyle",Social Networking,17+,141569024,16.0,2015-07-31T09:17:36Z,2025-08-27T14:30:40Z,25.06.01,0.0,True,3.89167,52339,3.89167,52339
FarmersOnly Dating,6448507990,Farmers Only - Country Dating,apple,"Lifestyle, Social Networking",Lifestyle,17+,29278208,13.0,2025-02-24T08:00:00Z,2025-08-01T07:41:35Z,1.1.7,0.0,True,4.02564,78,4.02564,78
Dating for 50 plus Mature Singles – FINALLY,1009499048,Ourtime - Meet 50+ Singles,apple,"Social Networking, Lifestyle",Social Networking,17+,141569024,16.0,2015-07-31T09:17:36Z,2025-08-27T14:30:40Z,25.06.01,0.0,True,3.89167,52339,3.89167,52339
Sudy – Meet Elite & Rich Single,873518909,Luxy - Selective Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,305246208,14.0,2014-05-20T19:43:53Z,2025-09-22T01:48:43Z,7.29.11,0.0,True,4.72536,100556,4.72536,100556
Christian Dating For Free App,1499137942,Upward: Christian Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,235478016,16.0,2020-03-04T08:00:00Z,2025-09-17T14:13:38Z,11.11.1,0.0,True,4.35592,145795,4.35592,145795
Just She - Top Lesbian Dating,573328837,HER:Lesbian&Queer LGBTQ Dating,apple,"Lifestyle, Social Networking",Lifestyle,17+,294447104,16.0,2012-11-24T08:00:00Z,2025-09-24T00:32:03Z,6.25.9,0.0,True,4.40737,56852,4.40737,56852
Single Parent Meet #1 Dating,1576261708,Stir: Single Parent Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,85858304,16.0,2021-10-26T07:00:00Z,2025-08-22T16:22:54Z,25.04.01,0.0,True,4.28063,54767,4.28063,54767
EliteSingles – Dating for Single Professionals,6444870384,EliteSingles: Serious Dating,apple,"Social Networking, Lifestyle",Social Networking,17+,95271936,15.0,2023-01-19T08:00:00Z,2025-04-28T20:00:21Z,6.0.12,0.0,True,4.02799,1822,4.02799,1822
Millionaire Match: Rich Singles Dating App,305939712,Match Dating App : Chat & Meet,apple,"Social Networking, Lifestyle",Social Networking,17+,161206272,16.0,2009-03-27T01:30:46Z,2025-08-14T13:29:36Z,25.08.01,0.0,True,3.88563,196828,3.88563,196828
InterracialCupid - Interracial Dating App,1253586891,BLK: Black Singles Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,243133440,16.0,2017-08-07T21:14:49Z,2025-09-17T14:14:18Z,11.11.1,0.0,True,4.57745,517124,4.57745,517124
Sugar Mommas Dating And Single Search,873518909,Luxy - Selective Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,305246208,14.0,2014-05-20T19:43:53Z,2025-09-22T01:48:43Z,7.29.11,0.0,True,4.72536,100556,4.72536,100556
"Hide App, Private Dating, Safe Chat - PrivacyHider",359478823,Ashley Madison Discreet Dating,apple,"Social Networking, Lifestyle",Social Networking,17+,166747136,16.0,2011-01-31T21:24:38Z,2025-09-24T13:44:35Z,7.18.1,0.0,True,4.05504,71544,4.05504,71544
"muzmatch: Muslim & Arab Singles, Marriage & Dating",969997496,Muzz: Where Muslims Marry,apple,"Lifestyle, Social Networking",Lifestyle,17+,277865472,15.0,2015-03-04T04:50:05Z,2025-09-25T09:55:53Z,8.65.0,0.0,True,4.54384,43643,4.54384,43643
NoBuffDating - Free Dating App,1571274697,Kismia Dating - Meet Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,195439616,16.0,2021-08-12T07:00:00Z,2025-09-20T04:16:42Z,1.9.21,0.0,True,4.49748,87905,4.49748,87905
Sugar Daddy Dating App,873518909,Luxy - Selective Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,305246208,14.0,2014-05-20T19:43:53Z,2025-09-22T01:48:43Z,7.29.11,0.0,True,4.72536,100556,4.72536,100556
Adult Dirty Emojis,871132166,Adult Emoji for Lovers,apple,Social Networking,Social Networking,17+,106763264,13.0,2014-06-02T18:32:14Z,2025-07-30T12:59:07Z,3.8.6,0.0,True,4.72503,37160,4.72503,37160
Free Dating App - Meet Local Singles - Flirt Chat,1571274697,Kismia Dating - Meet Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,195439616,16.0,2021-08-12T07:00:00Z,2025-09-20T04:16:42Z,1.9.21,0.0,True,4.49748,87905,4.49748,87905
"Meet4U - Chat, Love, Singles!",358899126,Tagged Dating: Chat & Go Live!,apple,"Social Networking, Lifestyle",Social Networking,17+,315591680,15.0,2010-03-17T23:54:55Z,2025-09-24T08:17:58Z,210.0,0.0,True,4.48784,460181,4.48784,460181
SnpCupid Dating,489185828,happn: dating app,apple,"Lifestyle, Social Networking",Lifestyle,17+,114561024,16.4,2012-03-07T23:04:15Z,2025-09-23T08:07:06Z,2025.18.0,0.0,True,4.32399,44032,4.32399,44032
"Chat Rooms, Avatars, Date - Galaxy",1163852619,Google Chat,apple,"Business, Productivity",Business,4+,421587968,16.0,2018-02-28T13:37:21Z,2025-09-22T18:50:41Z,1.0.390,0.0,True,4.64538,287621,4.64538,287621
Adult Dating - AdultFinder,1472984800,Adult Friend Flirt App: XFun,apple,Lifestyle,Lifestyle,17+,87475200,15.6,2019-08-17T07:00:00Z,2025-09-19T22:12:55Z,6.6.8,0.0,True,4.61937,20500,4.61937,20500
